product_title,product_url,product_id,product_rating,product_reviews,current_price,reduction_percentage,old_price,store_rating,store_reviews,scraped_rating,scraped_reviews
"L'heure du thé - autocollants | Feuille d'autocollants, Stickers thé, Stickers album, Stickers mignons, Stickers agenda",https://www.etsy.com/fr/listing/1506257054/lheure-du-the-autocollants-o-feuille,1506257054,,,3.69,0,0.0,4.9913,4000,5.0,35.0
Autocollants alternatifs - Ensemble LEGO 10330 - McLaren MP4/4,https://www.etsy.com/fr/listing/1746666023/autocollants-alternatifs-ensemble-lego,1746666023,,,12.0,0,0.0,4.8863,2100,4.7,94.0
Stickers Ticket d'Automne,https://www.etsy.com/fr/listing/1313735781/stickers-ticket-dautomne,1313735781,,,1.85,0,0.0,4.9815,239,5.0,7.0
Étiquettes rondes autocollantes personnalisées – Anniversaire – Stickers 35 40 60 mm,https://www.etsy.com/fr/listing/4358651527/etiquettes-rondes-autocollantes,4358651527,,,0.17,6,0.18,4.8816,6400,5.0,2.0
"Stickers repositionnables. Forêt d’automne. A4 à découper. Autocollants transparents vinyle pour fenêtre, effet vitrail",https://www.etsy.com/fr/listing/1788861120/stickers-repositionnables-foret-dautomne,1788861120,,,17.47,0,0.0,5.0,507,5.0,1.0
"Planche de Stickers Féministe - Feuille d’Autocollants Girl power pour Planner, Ordinateur, Journal, Scrapbooking, Agenda...",https://www.etsy.com/fr/listing/1884699673/planche-de-stickers-feministe-feuille,1884699673,,,4.0,0,0.0,5.0,42,5.0,1.0
Stickers pour urne,https://www.etsy.com/fr/listing/1210097586/stickers-pour-urne,1210097586,,,10.0,0,0.0,4.9808,2400,5.0,56.0
Autocollants mignons de petite coccinelle | Cadeau pour amoureux de coccinelle | Stickers pour ordinateur portable et coque de téléphone | Feuille d'autocollants adorable petite coccinelle,https://www.etsy.com/fr/listing/1158833873/autocollants-mignons-de-petite,1158833873,,,5.65,0,0.0,4.9478,1700,5.0,68.0
"Lot de 100 autocollants au crochet bricolage, autocollants artisanaux au crochet, autocollants à tricoter, autocollant coloré, fil d'autocollants pour calendrier, ordinateur portable, papeterie",https://www.etsy.com/fr/listing/4387318549/lot-de-100-autocollants-au-crochet,4387318549,,,7.38,65,21.09,4.8386,923,5.0,1.0
"Pack de 50 autocollants de sport, autocollants de tennis, autocollants d'athlète imperméables, autocollants pour journalisme, scrapbooking et amateurs de tennis",https://www.etsy.com/fr/listing/1810247848/pack-de-50-autocollants-de-sport,1810247848,,,3.27,60,8.17,4.8758,751,0.0,0.0
Sticker cheval chinois : motif poney du nouvel an lunaire,https://www.etsy.com/fr/listing/1884285403/sticker-cheval-chinois-motif-poney-du,1884285403,,,4.84,0,0.0,4.9718,139,5.0,4.0
"Stickers d'anniversaire déjoués personnalisés : nom et âge personnalisés, étiquettes de cadeaux",https://www.etsy.com/fr/listing/1485171351/stickers-danniversaire-dejoues,1485171351,,,2.15,0,0.0,4.8454,1700,4.9,173.0
Lot d'autocollants esthétiques Stickers girly mignons Stickers pour journaux intimes Journalisation indésirable Scrapbooking Ephémères Créations Stickers agenda Bullet Journal,https://www.etsy.com/fr/listing/4319016942/lot-dautocollants-esthetiques-stickers,4319016942,,,7.48,0,0.0,4.8673,975,5.0,5.0
"50 stickers rigolos aléatoires sur le thème du bureau, stickers pour séries TV, lot d'autocollants étanches humoristiques pour le lieu de travail, stickers citations emblématiques, stickers comiques",https://www.etsy.com/fr/listing/1813597852/50-stickers-rigolos-aleatoires-sur-le,1813597852,,,7.38,65,21.09,4.8386,923,4.8,22.0
"Sticker personnalisé, lettrage adhésif personnalisé, sticker vitrine, sticker véhicule, sticker enseigne, sticker support publicitaire",https://www.etsy.com/fr/listing/1386888731/sticker-personnalise-lettrage-adhesif,1386888731,,,7.9,0,0.0,4.901,278,4.9,35.0
Stickers Premium pour La Rivière de l'or,https://www.etsy.com/fr/listing/4385568205/stickers-premium-pour-la-riviere-de-lor,4385568205,,,13.9,0,0.0,4.9545,198,0.0,0.0
Étiquette personnalisée pour pot de Nutella - Sticker personnalisé à tartiner aux noisettes,https://www.etsy.com/fr/listing/1798280268/etiquette-personnalisee-pour-pot-de,1798280268,,,3.07,25,4.09,4.9319,200,4.9,53.0
"Lot de 50 autocollants humoristiques pour ordinateur portable, guitare, scrapbooking, bouteille d'eau, bagages, citations sarcastiques amusantes",https://www.etsy.com/fr/listing/4353831852/lot-de-50-autocollants-humoristiques,4353831852,,,9.0,25,12.0,4.9375,16,4.8,5.0
"Mini feuilles d'autocollants BPD - Minis Kawaii inspirés des DBT - Stickers santé mentale, outils de thérapie, stickers affirmation de soi",https://www.etsy.com/fr/listing/4358043450/mini-feuilles-dautocollants-bpd-minis,4358043450,,,14.11,25,18.82,5.0,22,0.0,0.0
Feuille d'autocollants pour l'agenda MOON,https://www.etsy.com/fr/listing/822647686/feuille-dautocollants-pour-lagenda-moon,822647686,,,2.64,30,3.77,4.9894,31800,5.0,698.0
"Stickers de Noël, autocollants messages noël, déco Noël nature & givrée, Christmas stickers, décoration noël, gift, autocollants noël",https://www.etsy.com/fr/listing/1579670663/stickers-de-noel-autocollants-messages,1579670663,,,3.0,0,0.0,4.92,111,5.0,1.0
Set de 12 stickers noirs et dorés astres,https://www.etsy.com/fr/listing/1480968260/set-de-12-stickers-noirs-et-dores-astres,1480968260,,,4.05,10,4.5,4.9837,1400,0.0,6.0
Planche d'autocollants - Automne_03 || Autocollants | Autocollants pour journal | Autocollants pour agenda | Autocollants pour scrapbooking | Autocollants cosy | Autocollants d'automne,https://www.etsy.com/fr/listing/4347364603/planche-dautocollants-automne03,4347364603,,,3.35,0,0.0,5.0,64,5.0,3.0
"Adorable Bubu et Dudu 50 PCS | Sticker Bubu et Dudu dessin animé mignon pour ordinateur portable, scrapbooking, agenda, téléphone, journal et travaux manuels",https://www.etsy.com/fr/listing/1751885426/adorable-bubu-et-dudu-50-pcs-o-sticker,1751885426,,,9.68,0,0.0,4.7797,930,4.9,37.0
Sticker mural super-héros Avengers Thor Spiderman Hulk Ironman sticker mural affiche décor 1106,https://www.etsy.com/fr/listing/1516026913/sticker-mural-super-heros-avengers-thor,1516026913,,,22.89,0,0.0,4.7921,223,4.8,50.0
Autocollants holographiques papillon - Autocollants Bullet Journal - Autocollants vinyles - Autocollants Scrapbooking - Bouteille d’eau - Autocollants Ordinateur portable,https://www.etsy.com/fr/listing/1161980711/autocollants-holographiques-papillon,1161980711,,,3.0,0,0.0,4.9793,13000,5.0,165.0
"Stickers brillants petits cœurs, autocollant brillants pour vos fêtes Lot de 20",https://www.etsy.com/fr/listing/1735953828/stickers-brillants-petits-cours,1735953828,,,4.9,0,0.0,4.9474,5000,5.0,7.0
Stickers Premium pour Ark Nova + Extension,https://www.etsy.com/fr/listing/1884228488/stickers-premium-pour-ark-nova-extension,1884228488,,,6.5,0,0.0,4.9545,198,5.0,6.0
Décalcomanie en vinyle Alien Xenomorph Evolution : Sticker film de science-fiction,https://www.etsy.com/fr/listing/479756363/decalcomanie-en-vinyle-alien-xenomorph,479756363,,,11.82,0,0.0,4.9582,5400,5.0,250.0
"1000 pièces d'étiquettes personnalisées en vinyle transparent de 1,5 po. | Étiquettes personnalisées en vrac | Autocollants transparents avec logo | Autocollants transparents pour café | Autocollants pour gobelets",https://www.etsy.com/fr/listing/1462336800/1000-pieces-detiquettes-personnalisees,1462336800,,,45.08,0,0.0,4.9037,640,5.0,23.0
"Ensemble d'autocollants découpés inspirés du film KPop - 16 adorables autocollants en vinyle premium pour vos fans de chasseurs de démons, produits dérivés uniques",https://www.etsy.com/fr/listing/4366078566/ensemble-dautocollants-decoupes-inspires,4366078566,,,10.76,0,0.0,4.9574,51,4.8,5.0
"J'aime les années 80, lot de 41 autocollants rétro uniques de 1 à 3 pouces de diamètre, vinyle imperméable de qualité supérieure, superbe coffret cadeau des années 80",https://www.etsy.com/fr/listing/4318126755/jaime-les-annees-80-lot-de-41,4318126755,,,8.6,0,0.0,4.9313,364,5.0,30.0
"Boules de Noël - autocollants | Feuille d'autocollants de Noël, Stickers pour agenda des fêtes, Stickers hiver Hygge, Journal de Noël",https://www.etsy.com/fr/listing/1811183196/boules-de-noel-autocollants-o-feuille,1811183196,,,3.69,0,0.0,4.9913,4000,5.0,6.0
Stickers Premium pour The Anarchy,https://www.etsy.com/fr/listing/4411488526/stickers-premium-pour-the-anarchy,4411488526,,,13.9,0,0.0,4.9545,198,5.0,1.0
"3x Autocollants personnalisés avec numéro et nom de course, couleurs FLUO, pour moto, voiture, kart, motocross, piste, vélo, laminé UV",https://www.etsy.com/fr/listing/4328734416/3x-autocollants-personnalises-avec,4328734416,,,13.55,25,18.07,4.7135,504,5.0,4.0
"Stickers autocollant voiture ""chien à bord/ chat à bord/ animaux à bord"" stickers vitre arrière voiture",https://www.etsy.com/fr/listing/1668676359/stickers-autocollant-voiture-chien-a,1668676359,,,6.5,0,0.0,4.9167,506,5.0,1.0
"Sticker mural personnalisé animaux de la forêt, décoration pour chambre d'enfant ou de bébé, avec prénom, autocollant DK1149",https://www.etsy.com/fr/listing/1582308365/sticker-mural-personnalise-animaux-de-la,1582308365,,,19.8,0,0.0,4.863,2500,4.6,50.0
Feuille d'autocollants « Always Hungry » Chenille très affamée en vinyle,https://www.etsy.com/fr/listing/4410753364/feuille-dautocollants-always-hungry,4410753364,,,10.0,0,0.0,4.9717,277,0.0,0.0
"Autocollant BMW Motorsport , E36 , Bmw , LTW , GT Classe 2 , Bmw m , Autocollant M , Bimmer , Bmw e30 , Autocollant d'aile , Spoiler , Aile , Drift , Sport",https://www.etsy.com/fr/listing/1400129600/autocollant-bmw-motorsport-e36-bmw-ltw,1400129600,,,11.99,0,0.0,4.913,72,5.0,22.0
Stickers muraux Forêt II - arbres de la forêt - décoration pour chambre d'enfant - style scandinave,https://www.etsy.com/fr/listing/871090484/stickers-muraux-foret-ii-arbres-de-la,871090484,,,33.75,25,45.0,4.8848,7600,5.0,514.0
"Lot de 50 autocollants de Noël, autocollants roses mignons de père Noël, autocollants esthétiques de vacances, autocollants pastel pour scrapbooking, cahiers, cadeaux de bricolage",https://www.etsy.com/fr/listing/4378576583/lot-de-50-autocollants-de-noel,4378576583,,,2.91,70,9.7,4.8136,59,5.0,3.0
"Pack d'autocollants en vinyle chien corgi, jeu d'autocollants chiot kawaii",https://www.etsy.com/fr/listing/4341909872/pack-dautocollants-en-vinyle-chien-corgi,4341909872,,,3.76,30,5.37,4.9865,74,0.0,0.0
Sticker lune corbeau IMPERMÉABLE,https://www.etsy.com/fr/listing/1719322298/sticker-lune-corbeau-impermeable,1719322298,,,4.68,0,0.0,4.9805,836,5.0,14.0
"Stickers dorés personnalisés : étiquettes dorées, étiquettes circulaires personnalisées en rouleau, 1 000 pièces",https://www.etsy.com/fr/listing/4346792991/stickers-dores-personnalises-etiquettes,4346792991,,,9.67,55,21.5,5.0,12,5.0,6.0
"Stickers cœurs, autocollant cœurs pour vos cérémonies Lot de 20",https://www.etsy.com/fr/listing/1738308986/stickers-cours-autocollant-cours-pour,1738308986,,,2.5,0,0.0,4.9474,5000,5.0,3.0
11 stickers Animal Crossing drôles - Animal crossing - Autocollants références françaises - Autocollants animal crossing - même français,https://www.etsy.com/fr/listing/1858262640/11-stickers-animal-crossing-droles,1858262640,,,7.0,0,0.0,4.9741,182,5.0,2.0
Sticker Pawsitive Vibes,https://www.etsy.com/fr/listing/4345699341/sticker-pawsitive-vibes,4345699341,,,3.5,0,0.0,5.0,71,5.0,1.0
Autocollants Hokusai | Autocollants d'art japonais Ukiyo-e | Fournitures de scrapbooking et de journal,https://www.etsy.com/fr/listing/4363039967/autocollants-hokusai-autocollants-dart,4363039967,,,2.99,0,0.0,4.8794,828,0.0,0.0
Set de 15 stickers autocollants holographiques Fleurs,https://www.etsy.com/fr/listing/1187220288/set-de-15-stickers-autocollants,1187220288,,,4.6,0,0.0,4.9837,1400,5.0,11.0
CUTE STICKERS By ElisO,https://www.etsy.com/fr/listing/1559640496/cute-stickers-by-eliso,1559640496,,,2.75,0,0.0,5.0,181,5.0,6.0
"Lot de 5 Stickers Holographiques de Noël, Déco pour Ordinateur, Autocollant pour téléphone, Vinyle pailleté, Stickers étanches, 4+1 offert",https://www.etsy.com/fr/listing/1826280600/lot-de-5-stickers-holographiques-de-noel,1826280600,,,4.0,0,0.0,5.0,42,0.0,0.0
Stickers pack Pokemon jaune,https://www.etsy.com/fr/listing/4311509878/stickers-pack-pokemon-jaune,4311509878,,,12.0,0,0.0,4.9917,172,5.0,1.0
Stickers Zenless Zone Zero Portraits Mindscape,https://www.etsy.com/fr/listing/1752223080/stickers-zenless-zone-zero-portraits,1752223080,,,8.6,0,0.0,4.9362,155,5.0,92.0
"Sticker imperméable pin - Sticker pour pare-chocs air frais (2,5 pouces)",https://www.etsy.com/fr/listing/1335971614/sticker-impermeable-pin-sticker-pour,1335971614,,,4.31,0,0.0,4.9604,279,4.9,55.0
"Autocollants tactiques, Autocollants militaires, Cadeaux militaires, Vacances tactiques, Cadeaux militaires, Motivation, Stickers ronds rigolos, Intérieur\extérieur",https://www.etsy.com/fr/listing/1717953226/autocollants-tactiques-autocollants,1717953226,,,5.87,0,0.0,4.9302,526,5.0,68.0
"Film de protection Toniebox personnalisé avec nom, autocollant autocollant résistant aux rayures, autocollant kidsmood pour boîte à musique, autocollant personnalisé",https://www.etsy.com/fr/listing/1891869610/film-de-protection-toniebox-personnalise,1891869610,,,9.9,0,0.0,4.8056,33700,4.8,18.0
Stickers Alice in Wonderland,https://www.etsy.com/fr/listing/4325013525/stickers-alice-in-wonderland,4325013525,,,4.85,0,0.0,4.9884,231,0.0,0.0
"Stickers mariage Stickers personnalisés pour enveloppes, tasses, biscuits, cadeaux : Stickers personnalisés monogrammes feuille d'or, or rose, argent",https://www.etsy.com/fr/listing/1611555049/stickers-mariage-stickers-personnalises,1611555049,,,2.37,40,3.95,4.8737,38900,4.9,439.0
Stickers - The Cruel Prince,https://www.etsy.com/fr/listing/1819118910/stickers-the-cruel-prince,1819118910,,,3.0,0,0.0,4.9942,1900,5.0,43.0
"Feuille de stickers coeurs, coeur rouge, autocollant coeur - autocollants scrapbooking, junk journal, bullet journal",https://www.etsy.com/fr/listing/1807215881/feuille-de-stickers-coeurs-coeur-rouge,1807215881,,,3.0,0,0.0,4.9741,182,5.0,3.0
"Étiquette personnalisée pour pâte à tartiner au chocolat, autocollant Nutella personnalisé, cadeaux de mariage, Pâques, anniversaire, Noël",https://www.etsy.com/fr/listing/1883892941/etiquette-personnalisee-pour-pate-a,1883892941,,,1.53,40,2.55,4.7302,368,4.9,34.0
Autocollants Dexcom G6 | Stickers Dexcom | Autocollants Dexcom | Diabète de type 1 | Couvertures Dexcom | Sensibilisation au diabète | Cadeaux T1D | 2536,https://www.etsy.com/fr/listing/4316281853/autocollants-dexcom-g6-o-stickers-dexcom,4316281853,,,12.78,0,0.0,4.8072,315,5.0,2.0
"Stickers repositionnables. Thé aux Champignons. A4 à découper. Autocollants transparents vinyle, effet vitrail",https://www.etsy.com/fr/listing/4365357611/stickers-repositionnables-the-aux,4365357611,,,17.47,0,0.0,5.0,507,0.0,0.0
"Pack de 50 stickers Le Petit Prince, Stickers livres de contes fantastiques, Stickers imperméables enfants, Bouteille d'eau, Stickers Le Petit Prince",https://www.etsy.com/fr/listing/1809750576/pack-de-50-stickers-le-petit-prince,1809750576,,,3.27,60,8.17,4.8758,751,5.0,6.0
"50 autocollants d'ouvrier électricien, autocollants d'outils de construction, autocollants de travail drôle, autocollants d'humour industriel pour boîtes à outils, casques, camionnettes",https://www.etsy.com/fr/listing/4405435657/50-autocollants-douvrier-electricien,4405435657,,,7.38,65,21.09,4.8386,923,0.0,0.0
"50 autocollants rétro, vinyle artistique vintage, autocollants de journalisme, autocollants bohèmes coquette, autocollants éphémères pour le scrapbooking",https://www.etsy.com/fr/listing/1821465839/50-autocollants-retro-vinyle-artistique,1821465839,,,3.27,60,8.17,4.8758,751,5.0,5.0
Feuille d'autocollants transparente araignée veuve et toile - effrayant mignon goth,https://www.etsy.com/fr/listing/1060522530/feuille-dautocollants-transparente,1060522530,,,2.64,30,3.77,4.9894,31800,5.0,234.0
Stickers prénoms - Autocollant prénoms,https://www.etsy.com/fr/listing/1870942104/stickers-prenoms-autocollant-prenoms,1870942104,,,0.4,20,0.5,4.9474,510,0.0,0.0
"Ensemble Hirondelles et Nuages, Stickers muraux pour chambre d'enfant sans plastique",https://www.etsy.com/fr/listing/719052016/ensemble-hirondelles-et-nuages-stickers,719052016,,,40.0,0,0.0,4.9314,4900,5.0,15.0
"Autocollant mural animaux de safari, décoration jungle autocollante pour chambre d'enfant, lion, éléphant, girafe, zèbre, singe, autocollant jungle",https://www.etsy.com/fr/listing/1849088143/autocollant-mural-animaux-de-safari,1849088143,,,42.23,0,0.0,4.8238,482,4.9,51.0
Sticker pour ordinateur portable autocollant rose esthétique drôle drôle de vinyle imperméable à l'eau,https://www.etsy.com/fr/listing/769352225/sticker-pour-ordinateur-portable,769352225,,,2.8,0,0.0,4.9576,4800,4.8,22.0
Stickers Premium pour Thesauros,https://www.etsy.com/fr/listing/4383856572/stickers-premium-pour-thesauros,4383856572,,,7.9,0,0.0,4.9545,198,5.0,2.0
"Courrier heureux - autocollants | Adorables autocollants, autocollants pour agenda, autocollants pour bullet journal, autocollants pour scrapbooking",https://www.etsy.com/fr/listing/4302627970/courrier-heureux-autocollants-adorables,4302627970,,,3.69,0,0.0,4.9913,4000,5.0,5.0
"Etiquettes autocollantes thème noël, stickers cadeaux noël",https://www.etsy.com/fr/listing/883090052/etiquettes-autocollantes-theme-noel,883090052,,,4.95,0,0.0,4.9444,3100,5.0,6.0
"Bonjour - autocollants | Adorables autocollants, autocollants pour agenda, autocollants pour bullet journal, autocollants pour scrapbooking",https://www.etsy.com/fr/listing/1862658758/bonjour-autocollants-adorables,1862658758,,,3.69,0,0.0,4.9913,4000,5.0,12.0
